mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,label,file_path
-379.32507,91.45485,0.8731797,27.061192,4.631782,5.244379,14.532515,5.5114555,3.6189737,12.030992,2.7091823,12.952696,-2.6960273,108.835106,24.97348,18.145061,27.958101,16.102444,15.6339855,7.755252,14.893609,13.742358,14.525619,6.8451896,7.6551957,9.368208,5.737761,-1.8712909,1.262574,0.92524415,-0.410124,0.23706527,-0.5547803,-0.42960906,-0.35300273,0.23349045,-0.49997753,-0.06340228,0.2602675,wake,dataset\wake\kadir_ocak_wake_1.wav
-508.65778,69.13795,14.313721,22.64876,4.9066525,2.9843786,-7.978104,4.19075,-0.7692267,-4.58153,1.9780529,2.2100854,-4.748507,127.07268,16.761503,9.736641,11.597411,6.7613964,8.659108,25.105478,5.8323307,13.042851,11.141993,4.949574,3.9557135,6.7242627,14.259476,1.680835,-0.6608116,1.3953372,-0.5226661,-1.1799033,-1.9884248,0.06437326,-1.4630606,-1.1427078,0.05009588,-0.20364833,-0.74285233,wake,dataset\wake\Mehmet_Tanik_wake_1.wav
-537.2251,70.420364,14.767193,21.965239,2.8636951,-2.3732576,-9.787392,5.307598,-7.766417,-1.7571144,3.5553062,-4.298886,-4.500601,128.80879,12.30521,6.866958,8.668657,10.282828,17.954098,19.060995,8.080886,18.7329,4.656923,3.4261987,6.2573557,7.2581315,13.209881,0.8430754,-0.4841899,1.0079463,-1.0373577,-1.7629056,-1.4651031,-0.01605384,-1.8523805,-0.14017826,-0.11941962,-0.71064806,-0.5914305,wake,dataset\wake\Mehmet_Tanik_wake_1.wav
-514.86304,79.46196,8.872447,25.646313,1.1120212,1.2159854,-12.692067,3.2367387,-3.8384247,-7.6732426,2.5423555,3.0093455,-6.2113442,126.971275,21.346931,12.271695,10.306244,8.938509,11.438568,27.988457,5.5228086,15.805811,12.355066,3.873466,2.6004252,7.1186295,9.15706,2.0450673,-1.0663288,0.67138696,-0.795184,-0.8643472,-0.992522,-0.28095585,-1.3145574,-0.79307044,0.12531467,0.14245129,-0.5557796,wake,dataset\wake\Mehmet_Tanik_wake_1.wav
-512.75885,60.304413,6.39956,32.90252,1.6402984,-1.3420422,2.7925606,7.5929985,1.4713509,6.8660955,6.36288,6.0931168,-0.9656961,165.42206,33.59356,17.607418,27.452866,19.033123,15.433989,7.063471,11.683458,7.5090404,6.944781,6.4422207,8.8342905,6.5632854,5.466682,3.6063616,1.4380302,1.5465673,1.3208665,0.76396525,0.4933036,0.828162,0.31638283,0.31666884,-0.09226908,-0.09407787,0.07547261,wake,dataset\wake\Mehmet_Tat_Wake_1.wav
-536.44055,59.852943,6.69941,33.123405,-8.019827,0.99239177,3.4163814,8.4610195,2.378263,10.417024,1.9165177,2.2850184,-8.483401,168.40872,30.174814,15.535969,23.252893,29.035606,12.359209,8.165739,9.491516,4.8858285,7.666836,6.88612,7.7414846,10.909016,7.3167734,3.3032904,1.273612,1.7524645,0.91787773,0.6727345,0.47128126,0.53281677,0.28868583,0.25721914,-0.3101165,0.25530717,0.2182665,wake,dataset\wake\Mehmet_Tat_Wake_1.wav
-512.57996,67.54275,5.4306746,30.20511,-2.1905565,0.8699734,4.5662174,4.782284,3.5307136,7.9672728,8.582329,6.3420486,-0.5787213,163.40584,37.934998,16.139824,30.50143,18.277987,17.821527,10.505529,11.044629,7.016818,7.000195,8.336596,10.130684,7.522461,13.307769,5.004657,0.4104635,-0.9513525,-0.17874128,1.4559345,0.84212005,0.50213593,0.40656984,0.8455938,0.5840442,0.12045032,0.44382873,wake,dataset\wake\Mehmet_Tat_Wake_1.wav
-498.83563,46.08706,5.9701247,24.31989,-1.304466,-5.3817434,-3.1569602,-5.5731683,5.465315,-6.432878,-0.8053058,3.7390156,-5.6876383,167.55151,51.17583,16.870619,32.62019,12.733743,13.427994,8.899516,12.353045,6.6693354,15.125213,6.7805805,4.3555374,12.106553,2.1611438,3.57511,1.9071139,1.6647549,0.8241881,-0.07736869,-0.08580445,0.31418303,-0.15762053,-0.30996355,-0.013801862,0.02586655,0.029474527,wake,dataset\wake\Melih_Gacav_Wake_1.wav
-537.40576,49.99431,9.861178,26.482805,-9.23679,-5.42265,-5.0929155,-0.73802245,3.6242397,-10.902806,9.588369,-6.320412,2.2757778,186.63237,47.70135,20.70904,29.159258,21.73318,12.631526,11.186002,7.240344,6.2552705,20.168484,9.2958,11.793888,4.732999,2.4367962,3.7031202,2.3895106,2.4021707,0.22548959,-0.48182198,-0.005772516,0.16840898,-0.44396687,-0.3159001,0.34290954,-0.022680037,-0.20217368,wake,dataset\wake\Melih_Gacav_Wake_1.wav
-513.1354,51.86727,9.312887,27.434763,-0.60946894,-5.530051,-4.555702,-6.6928277,5.874895,-8.353294,-0.7298867,4.6166897,-6.4508657,158.25331,49.350704,21.33688,31.567474,11.835133,11.5978365,10.196647,12.8989,7.4289603,14.0882635,5.761148,4.615242,13.208773,0.31729782,3.0459588,2.0275662,0.3484286,0.7023892,0.25854605,0.109870374,0.39883327,-0.23929974,0.24053173,0.3312109,0.18917108,0.5879662,wake,dataset\wake\Melih_Gacav_Wake_1.wav
-497.695,109.963394,34.65603,26.460125,9.448702,4.9559455,-0.104617685,6.7102003,-0.9985927,3.481381,-0.99271846,3.1175199,-3.18219,44.94534,16.875608,4.827234,5.644518,4.213793,3.5712092,3.3715582,4.013235,4.930731,4.1276608,3.2852972,3.7829146,3.710613,3.0243213,0.5582644,0.14686799,0.14772864,0.21218419,-0.19174072,-0.19350225,0.10317635,-0.4246391,-0.4190631,-0.044345327,-0.05452596,-0.29319882,wake,dataset\wake\Merve_balcikli_wake_1.wav
-517.4456,110.34068,32.629642,24.525677,4.5352564,3.1100864,2.716887,4.538159,-1.9630791,3.6085463,-2.3926241,2.4485922,-0.43281537,43.8283,17.348665,5.648805,5.6642814,10.168236,6.003702,4.5659356,5.1370907,5.9239306,3.9230173,4.286095,3.5262787,4.4736886,3.7959316,-0.67761713,0.33613795,0.1819275,-0.5875668,-0.5189962,0.25799426,-0.13919112,-0.55735886,-0.047754664,-0.20365505,-0.096621975,-0.31576204,wake,dataset\wake\Merve_balcikli_wake_1.wav
-478.7176,99.526825,33.90452,29.348421,1.8384671,-3.7230554,-0.7886193,4.1586223,-2.8702517,3.6194754,-1.1265519,0.7677845,-2.571465,108.73269,26.43362,8.655297,7.605249,19.5213,19.256851,4.785784,7.1296873,7.8540854,4.7915654,5.8070846,4.6711416,3.4453046,13.349436,-1.3257403,-0.6368599,0.778216,-2.3726163,-2.293786,-0.5705168,-0.5134953,-0.7595767,-0.16418675,-0.5006754,-0.4181068,-0.18908545,wake,dataset\wake\Merve_balcikli_wake_1.wav
-840.63,22.769445,13.75318,8.300243,5.7494593,2.1618,0.8912091,0.70353544,1.5442479,2.2232032,1.088928,0.39195797,0.9576531,83.7516,52.56058,32.174274,19.53196,11.055941,7.8837504,5.3485146,3.7977614,2.6164682,2.2558417,3.0180123,2.2722385,2.1910436,9.198991,5.9578905,3.515164,2.1776848,0.99336636,0.50371355,0.32185873,0.3148191,0.074608594,-0.060608428,-0.008905359,-0.12084362,-0.0722381,wake,dataset\wake\Mesut_Sarsıcı_Wake_1.wav
-848.7496,27.105225,15.235732,12.264391,3.79543,0.41745913,0.57400846,1.6083475,-0.12341541,0.90045285,0.6201789,-0.11147979,-0.40902057,89.18173,53.815983,32.12141,24.977798,7.0908866,4.969689,2.522378,4.04041,2.950134,1.2409371,1.2922397,1.9255955,2.4756174,10.167096,6.1742783,3.4229078,2.9030433,0.53149706,-0.1876351,0.052628852,0.3543318,-0.2984177,-0.044453926,0.03017802,-0.14109612,-0.28965402,wake,dataset\wake\Mesut_Sarsıcı_Wake_1.wav
-781.49677,32.270264,13.36729,19.670382,8.077644,-1.8728076,1.2680182,-0.09922591,1.4511762,-0.36086428,-0.29988527,0.5921197,1.7690638,165.4582,51.35548,29.873198,31.52551,12.230843,10.386265,3.8904662,5.693408,2.9300077,3.5337007,4.7319865,3.4901695,3.6800385,19.270199,4.1819086,0.021883294,2.7622962,0.53219116,-1.2737318,-0.05233652,-0.42563352,0.051711336,-0.4321093,-0.52733004,0.0085996315,0.35824692,wake,dataset\wake\Mesut_Sarsıcı_Wake_1.wav
-645.8252,52.53142,32.447643,29.622818,3.0359144,12.416339,11.211693,9.692912,5.8430996,8.249192,5.1428323,3.252016,9.857565,118.05804,27.141533,13.5955715,13.18534,43.609722,11.224229,11.6009655,9.5625105,12.730316,5.911004,9.42829,13.194339,5.3899417,14.733981,3.3707585,0.88625085,1.7732681,-4.0082674,-0.4610264,-0.62510896,-0.55450547,-1.0498315,0.012294102,-0.6751604,-1.172713,0.59695673,wake,dataset\wake\Miray_Aykin_wake_1.wav
-678.11035,64.709625,36.985313,25.935465,-2.2156372,16.560991,10.349936,8.937353,5.742692,9.309871,1.6591961,9.429239,6.0986824,130.65634,26.938269,14.036015,13.490743,46.443417,7.1822495,12.71811,9.142863,12.991512,4.724755,15.460742,5.110913,7.0188966,17.291542,3.1526961,1.529614,0.30987847,-4.2439327,0.70106155,-0.8909798,-0.5426041,-0.9173577,0.3071531,-1.4238861,0.50994605,-0.31608298,wake,dataset\wake\Miray_Aykin_wake_1.wav
-644.9343,56.560684,37.803925,35.57648,-12.531425,10.241484,7.3800263,5.4670277,1.4571598,8.903793,2.4986901,-1.1121327,12.3961735,130.40123,26.616844,15.020477,18.846766,56.919838,12.40568,14.664933,13.86677,17.413578,5.30732,12.749643,16.700792,8.673225,13.997277,2.3567493,1.6820886,2.7148743,-3.5293312,-0.013835803,-1.0744126,-0.9676417,-1.3741324,0.27418873,-0.7086694,-1.0763834,0.91296864,wake,dataset\wake\Miray_Aykin_wake_1.wav
-576.06604,77.99014,0.98860884,25.551264,-3.3635266,-2.7848053,-5.2733455,0.094029784,9.341443,-0.40008152,0.59381795,2.5870755,7.0456333,193.55798,43.376514,20.524061,42.81069,23.465343,13.047076,12.04075,15.377542,5.8261538,16.540052,6.9965515,9.098258,7.1348686,13.512861,3.1960754,-0.018541992,3.0622678,-1.5670962,-1.1945195,-0.32897487,-1.427979,-0.33216995,-1.5382406,-0.31052175,-0.7118258,0.009693578,wake,dataset\wake\Moatasem_Morsy_wake_1.wav
-594.832,81.52847,0.935514,25.646484,-10.359362,-2.263516,-5.744461,9.305622,4.513361,-2.2689576,2.546396,6.6710443,2.8729672,197.50523,40.631104,24.490463,33.92036,34.784813,8.431773,14.013843,12.893377,14.684349,9.790303,7.318319,9.442394,6.4007754,14.351169,3.208314,-0.22739567,2.2792454,-2.6979666,-0.5715829,-1.0723594,-1.0975296,-0.84130764,-1.1783367,0.15540071,-0.2863322,0.4134593,wake,dataset\wake\Moatasem_Morsy_wake_1.wav
-580.32153,91.8288,5.2564335,31.756708,-1.4802916,-1.7537906,-3.9522512,0.8104414,8.777166,0.37337804,-0.6567301,1.2448194,4.4089384,182.653,43.893673,18.58923,41.070297,21.32352,12.3932,11.304103,14.706815,4.9126744,14.330868,7.4950747,8.2747755,7.7835727,10.27297,4.136802,0.20345564,1.4572873,-0.29792988,-0.33162042,0.06596367,-0.37527752,-0.33886516,-0.32508716,-0.8313755,-0.5747767,-0.1281532,wake,dataset\wake\Moatasem_Morsy_wake_1.wav
-491.6537,91.622536,23.542742,34.69825,15.972755,7.3862886,4.8352246,11.316102,-0.3606658,2.7994308,-0.12674952,9.836079,2.1417742,108.21238,16.642578,16.484896,12.395567,5.2148514,24.82332,7.41166,7.548593,8.934616,7.896471,5.100585,5.3302474,4.5147533,10.453945,-0.32963678,-1.0606303,1.2957263,0.42854336,-2.707975,-0.56239164,-0.1856818,-0.74286413,-0.71479666,-0.4809539,0.10875068,-0.016822502,wake,dataset\wake\Muhammed _YAKUT_wake_1.wav adlı dosyanın kopyası.wav
-505.08344,93.94675,24.934967,35.348515,11.470978,2.8170843,7.2446575,6.2605176,-1.1316001,3.4848304,5.6001534,6.410082,0.616506,105.83193,14.726616,15.60929,15.361361,9.309074,26.253757,5.180375,8.791646,8.362588,6.040086,4.708785,4.1156974,5.678061,10.226743,-0.11853549,-0.92524153,1.777373,-0.80289114,-2.9551008,0.124327965,-0.72906506,-0.70105565,-0.53999084,0.11789156,0.0017151013,-0.42217025,wake,dataset\wake\Muhammed _YAKUT_wake_1.wav adlı dosyanın kopyası.wav
-491.79288,94.05863,19.858475,36.766083,16.258274,0.72377485,4.3123026,9.866598,-3.5087147,0.6022346,-0.51087594,10.588968,2.0079987,114.99014,16.73569,21.053284,14.426768,6.7182655,29.436672,7.8237977,7.048881,10.7305765,8.648677,6.2659106,4.5255046,4.5101066,10.144445,0.42300513,-1.3279233,0.77932507,-0.13200417,-2.1529663,-0.3608826,-0.6098795,-1.1102681,-0.64070845,-0.38798428,0.083888605,-0.16782397,wake,dataset\wake\Muhammed _YAKUT_wake_1.wav adlı dosyanın kopyası.wav
-291.3952,59.455025,-11.287376,18.610157,0.93888605,-21.279688,-23.599865,2.1705728,-20.519989,5.9490213,-16.737398,0.4460761,-7.756589,119.28376,47.161297,29.130835,19.489105,14.725095,15.203801,10.659057,5.6721926,13.303936,6.6455836,11.372824,5.658663,7.5797496,8.258955,1.2471914,0.7070132,0.47706208,0.7344344,-0.49429217,-0.8200218,0.23251075,-0.8273329,-0.1724107,-1.0033969,-0.1622435,-0.3338958,wake,dataset\wake\Muhammed_Talha_Bulut_wake.wav
-302.1306,57.055504,-7.6160164,12.225208,-7.2189207,-31.600325,-10.419988,-5.311393,-13.792157,0.04060018,-16.472906,4.4836636,-10.440379,106.46641,42.93012,30.091387,16.258951,12.793396,18.369585,7.9264984,5.816881,10.624326,9.42686,5.1261287,6.1199627,8.103983,6.647661,0.34097895,0.64591,-0.09755081,0.3193807,-0.9537623,-0.37744114,-0.07621662,-0.5667944,-0.12174382,-0.41625816,0.16699931,0.11241284,wake,dataset\wake\Muhammed_Talha_Bulut_wake.wav
-327.17908,59.21743,-8.702271,16.333948,2.484101,-21.101925,-24.626034,2.2722294,-18.436882,8.98109,-15.873553,-0.760592,-7.0031853,121.75548,42.512043,27.598793,18.992968,14.419969,13.910461,9.267245,5.377795,13.933507,6.715693,10.8961115,7.039598,7.0341063,2.3617089,0.79850304,-0.256783,0.108684,0.6342815,-0.29809663,-0.48994422,0.33448833,-0.37359297,0.22842745,-0.6882811,-0.60609317,-0.22827679,wake,dataset\wake\Muhammed_Talha_Bulut_wake.wav
-398.12997,63.875866,-9.314934,11.594093,3.7391424,-10.060286,-2.0011544,-0.12516713,-7.893325,2.5420437,-6.67231,4.7816157,-8.22953,215.53731,67.89782,23.183744,20.067207,20.853687,16.60562,9.833026,9.162755,12.976778,10.0717125,12.321505,8.377951,10.229125,18.898943,5.184529,-2.3944116,0.0762284,-1.0919147,-0.59833646,-0.33844075,-0.67271817,-0.1401161,0.8464372,-0.24054901,0.74567115,-0.8115264,wake,dataset\wake\Muhammet_emirhan_demir_wake_1.wav
-401.1289,66.579155,-12.017006,11.340616,-4.3352237,-12.230038,2.0617166,-6.043905,-3.5729814,0.5481864,-3.417186,1.1229084,-10.570675,213.91098,64.72311,23.16925,21.752756,11.339414,20.16437,9.429553,9.678091,13.607897,8.567217,8.470578,3.248436,13.75572,17.955593,4.800295,-2.5324926,-0.20891255,-1.1087742,-0.2351679,-0.65913093,-0.6464889,0.9316658,0.41433564,-0.14701496,-0.23420341,-0.81556714,wake,dataset\wake\Muhammet_emirhan_demir_wake_1.wav
-408.21484,74.21146,-6.5535145,16.376844,5.298827,-12.149277,-3.177449,0.28720856,-8.528967,4.003576,-6.571475,5.999179,-8.643604,230.72945,65.24025,25.800343,21.567242,18.39724,16.675665,10.176067,7.714127,11.398308,10.307642,11.803006,8.859065,9.610942,14.815879,2.2400947,-0.074036986,1.6728336,1.1487069,-0.357822,-0.9159478,-0.5704872,-0.065469176,0.154915,-0.80090463,-0.32990652,-0.55188173,wake,dataset\wake\Muhammet_emirhan_demir_wake_1.wav
-473.57242,45.86559,19.613888,38.014736,16.893288,10.90287,4.9455824,11.286734,-1.0892603,0.77736676,-1.7226348,2.3255482,4.039851,160.35397,20.384754,21.892496,30.76132,13.833575,6.2481947,10.691734,9.173581,20.637548,9.392136,10.351838,8.439208,6.6167297,-3.4839377,-0.061540052,-0.21694817,-0.8254602,0.26280168,-0.29901522,-0.2913315,-0.599624,-0.14543642,-0.35208324,-0.42007616,-0.47168633,-0.5391991,wake,dataset\wake\muhammet_ismail_ekmen_wake_1.wav
-477.79315,49.691525,23.431564,40.924984,15.092014,7.75506,5.0847397,6.7604914,-6.214033,2.4247746,-0.11714806,6.5633006,2.0408845,159.14474,20.693806,25.121862,23.824766,15.64453,8.824178,9.311741,9.681721,22.654112,8.886865,9.106054,8.543032,7.8459024,1.4860817,1.4637786,-0.8421731,-0.5129535,0.22067726,-0.68093956,-0.6753024,-0.85726523,-0.6777407,-0.44251657,-0.36457527,-0.5224835,-0.282387,wake,dataset\wake\muhammet_ismail_ekmen_wake_1.wav
-448.19574,60.178436,19.791216,37.898228,17.102692,14.938383,2.2257147,11.44124,-5.772977,-0.1601589,-2.9039052,1.4923989,4.8340445,166.14224,24.753782,18.049843,31.696337,15.212602,10.207046,10.455837,8.68825,21.299929,10.111728,9.918478,8.3292465,7.664537,12.304346,2.0338798,-1.2646899,-1.9331636,-0.3012025,0.76979774,-0.6596799,-0.42518887,-1.1675168,-0.0349786,-0.28986254,-0.32640088,-0.38747385,wake,dataset\wake\muhammet_ismail_ekmen_wake_1.wav
-288.03818,75.07409,-4.4513597,20.716394,-2.1719766,-12.161223,-21.241127,-8.553495,-12.093639,0.7630801,-21.61603,0.33621895,-7.2306166,138.01753,54.746918,34.12776,27.699507,15.952291,15.210293,14.346147,6.9601583,11.478949,11.618821,11.055549,11.336284,8.761618,9.695911,-0.23433048,2.744231,1.1872374,1.2196388,0.12536468,-0.2561955,0.33320972,-1.1916928,-0.7885984,-0.6471403,-0.5393239,-0.37960178,wake,dataset\wake\Musa_Dogan_wake.wav
-289.84277,82.42786,-6.1815658,17.746317,-9.363298,-22.293556,-18.259369,-13.094487,-7.3217673,-11.009413,-14.095011,4.2388506,-9.436984,115.35239,45.3287,34.952923,29.26735,11.2003355,17.234434,10.73746,6.9849563,13.578968,12.6544895,10.441472,9.485086,9.445936,7.074032,-0.36357075,2.8043537,0.9287548,1.2330029,-0.42343226,-0.14001498,-0.46902913,-1.4610386,-0.5138288,-0.50109977,-0.5530232,-0.083282314,wake,dataset\wake\Musa_Dogan_wake.wav
-285.56055,89.62945,-3.8178015,18.586704,-1.5437293,-13.672596,-25.202953,-11.56015,-12.774683,2.317608,-20.218224,-0.67144597,-7.1203356,113.50271,45.584892,31.21235,26.963356,15.964386,12.270485,12.967478,6.324647,9.714323,11.4534,12.348217,11.491795,7.4502263,10.13178,2.4647799,1.2837355,-0.29169726,1.3423402,-0.13193122,-1.2191416,-0.11415883,-0.9769558,-0.51850855,-0.24050537,-0.50005543,-0.37604067,wake,dataset\wake\Musa_Dogan_wake.wav
-239.81476,84.47295,-10.7423935,40.908195,20.352493,-12.593876,-23.407108,-13.282037,-7.2157216,-10.568984,-10.680056,7.4642367,-5.764175,151.3732,50.527348,36.338764,29.637486,21.641993,22.213781,15.751876,14.138884,14.82442,13.782461,7.5929313,9.693462,10.948125,12.287591,4.7883935,-1.7420855,1.8725758,0.58863664,-0.42620012,-0.84830296,-1.3640511,0.13157204,-0.16922528,-0.35526875,0.63882405,0.12720256,wake,dataset\wake\Mustafa_Helvaci_wake1.wav
-244.74977,82.982376,-10.298216,44.154766,3.4353447,-25.698013,-27.535572,-8.820551,-9.280907,-8.138948,0.41349268,3.6316972,-13.736062,127.16763,40.56132,34.52553,30.072989,21.181044,16.93759,18.330126,14.160079,13.912181,9.7147255,12.174204,8.189979,12.793792,9.773229,3.2592614,-0.91413355,1.71709,0.05867819,-0.08900517,-1.3433062,-0.8446616,0.6767833,-0.093871064,0.48545718,0.5136304,0.29673356,wake,dataset\wake\Mustafa_Helvaci_wake1.wav
-272.6939,87.88957,-13.700111,35.967876,17.63551,-15.686609,-25.439602,-15.7894745,-6.2499113,-8.549006,-8.593246,9.637207,-3.8055046,156.70897,43.99908,28.928253,26.673605,19.385778,18.740221,16.484648,12.216183,14.137082,13.168996,6.830166,9.926378,11.218105,2.3372996,2.641828,-0.049406707,1.5274668,0.6955789,0.37341186,0.11680121,-0.75336784,0.46105653,0.35038695,-0.17813364,0.11567194,0.119383186,wake,dataset\wake\Mustafa_Helvaci_wake1.wav
-543.1617,48.115696,-22.605204,35.41026,-8.845173,2.4557145,-9.891977,-4.051254,-4.921591,-0.8562919,-10.96783,9.215337,-10.33265,232.62134,53.293346,33.08885,39.230095,14.737557,10.903759,11.45073,11.480388,10.128982,5.661044,15.106341,13.088999,14.948653,12.325673,1.1404235,-0.29160175,2.8667984,-0.4815856,0.41054603,-0.70359623,-0.41878587,0.07266297,-0.2689683,-0.636835,-0.063229844,-0.6418959,wake,dataset\wake\Mustafa_Sakalli_wake.wav
-545.04114,42.47813,-15.011311,29.634092,-11.475198,-3.8171928,-12.103229,-7.9596977,-1.3262672,-9.143387,2.0959845,1.7386017,-2.9042642,245.10336,42.97629,27.337637,31.768005,13.675649,10.476345,12.776148,10.725236,7.2318144,13.900049,10.035625,6.9337974,8.48614,13.181659,0.525579,0.27941173,1.9347955,-0.4095717,0.043766648,-1.1546779,-0.24557081,-0.2250086,-0.5101017,-0.5071336,-0.38568255,-0.15636711,wake,dataset\wake\Mustafa_Sakalli_wake.wav
-558.03455,49.99402,-26.020065,39.187237,-10.008049,6.4143205,-18.755512,-1.3628564,-11.9973755,1.4908258,-13.645998,11.497171,-11.708797,242.09544,49.917007,36.45599,34.575996,12.996493,15.824497,17.827309,12.692609,14.044597,6.4127097,15.171538,15.221082,12.940679,13.087357,-1.0284288,1.466511,2.409174,-0.14477575,1.0486298,-1.9528222,0.8292816,-1.1270666,0.46653348,-0.9375397,-0.5993372,-0.11870727,wake,dataset\wake\Mustafa_Sakalli_wake.wav
-279.34924,86.90991,-17.329123,39.90218,-8.732627,-0.5233605,5.319441,-8.186294,9.351847,3.1464696,2.3484063,5.884672,7.0873566,149.82672,29.798033,38.279507,36.82917,23.665537,18.691029,11.974538,19.859304,6.0902963,8.388854,10.527786,7.729958,7.128294,8.4460945,-1.6430036,0.4377761,1.6510388,-0.30096674,-0.9986335,-0.9907922,-0.8170175,-0.2592647,-0.44013825,-0.9860272,-0.50616837,0.16712174,wake,dataset\wake\mustafa_salih_ozdal_wake_1.wav
-295.4394,84.319305,-17.40395,44.289444,-22.243282,6.487562,-3.837039,-1.2383087,12.459971,0.9886499,5.837585,8.677683,3.3318844,150.057,22.269983,33.220512,36.961487,28.965889,18.692968,16.420008,13.217684,7.348902,11.021575,8.298198,7.7543883,6.266531,7.9758725,-1.8125023,1.2053666,1.5612206,-0.82278,-1.2929603,-1.1085043,-0.53431857,-0.105419815,-0.8769839,-0.87048835,0.29436004,0.48423395,wake,dataset\wake\mustafa_salih_ozdal_wake_1.wav
-288.90887,90.282555,-27.020424,44.765347,-14.020126,-2.943832,5.1756134,-12.042202,11.470877,3.5288842,0.9516298,7.978409,8.641107,133.39307,28.001093,35.797367,34.526466,23.582603,19.110565,11.58013,18.559566,8.069895,8.74541,10.5133505,7.143146,6.586479,7.048089,-0.21893123,-2.484998,2.2504287,-1.2333807,-1.0325528,-1.2852072,-1.3202074,0.41616842,-0.09302398,-0.9171075,-0.14165121,0.28631473,wake,dataset\wake\mustafa_salih_ozdal_wake_1.wav
-605.80164,54.02877,0.918101,28.225533,13.8556185,3.5235527,7.839866,10.220602,9.439665,9.83937,-0.17841768,6.994043,10.155207,130.75009,16.441757,10.755136,10.470619,6.8093615,7.9637365,12.131837,8.226001,4.8813133,7.1726365,10.363013,4.7205186,8.32781,16.130249,1.4451323,-0.6491796,0.87033796,-0.0044227988,-0.4918236,-0.54855806,-0.35008374,0.112708285,-0.41499496,-1.2134014,-0.0169781,-0.13356656,wake,dataset\wake\Naim_Musaağa.wav
-643.9998,57.9479,-0.20899665,33.611267,6.0258055,4.435728,9.658398,11.271094,9.976257,5.4953003,2.9412985,14.599107,1.2517409,132.72873,10.243264,11.488184,12.793365,7.192482,7.8157916,10.641899,7.7077723,6.5091662,11.1799,6.5264997,7.994417,8.068837,16.457472,0.25236422,-0.5188476,1.2910166,-0.41772997,-0.4917751,-0.50955987,-0.37988558,-0.17225954,-1.1832807,-0.42035845,0.09836698,-1.2437491,wake,dataset\wake\Naim_Musaağa.wav
-601.9175,53.758873,3.591113,30.883324,13.364076,1.1646849,8.141696,7.214216,9.543811,7.0955315,-1.7817658,7.961628,8.909651,135.25766,17.095592,10.356894,16.341593,6.0962644,9.205715,11.349596,11.313546,5.1002245,9.743031,13.468628,4.835653,8.849345,14.266021,1.1980014,-0.45880112,2.1144285,0.13804717,-0.6752809,0.23673518,-0.95223105,-0.29884654,-0.664107,-1.1990521,0.0073242765,-1.0602863,wake,dataset\wake\Naim_Musaağa.wav
-633.8375,26.690935,-8.394728,20.955978,4.7262526,-4.6154757,-1.9680324,-1.5980747,-3.8791564,-2.8278513,-7.1253767,1.7266488,-1.2029264,191.354,43.1938,21.685371,34.241905,9.043581,14.558369,5.4184265,9.406092,7.75476,5.674339,14.749426,4.3781443,3.189545,19.835892,4.4394646,-2.037322,3.1454992,1.0058397,-1.4345136,-0.23911864,-0.93237144,-0.84987,-0.59970254,-1.6775017,0.3977242,-0.24372333,wake,dataset\wake\Nebı_Erdenay_Cubukcu_Wake_1.wav
